path,label,class
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_253.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_227.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_423.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/band_pass/bp_Hilfe_268.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/two_2049.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/go_1073.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_449.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/right_1264.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/neg2_random_segment_chunk5_chunk9.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_166.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/down_1601.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/rec1_random_segment_chunk2_chunk0.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/sheila_1555.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_430.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/eight_212.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_183.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_14.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_8.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_154.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_474.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/stop_698.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_2115.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/six_1104.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/two_2260.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/four_482.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_531.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_516.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_94.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_229.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/band_pass/bp_Hilfe_495.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_2113.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/dog_1453.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/marvin_69.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/three_672.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/eight_1620.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/eight_728.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/zero_1220.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_476.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/two_1394.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/rec1_random_segment_chunk1_chunk1.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_1039.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_499.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/up_2216.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/yes_1294.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/right_1902.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/go_1514.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_192.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/eight_385.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/mp3_compression/mp3c_Hilfe_109.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/two_2337.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_970.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/seven_band_parameter/sbp_Hilfe_355.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_2280.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/two_304.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_176.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/pink_noise_random_segment_chunk5_chunk7.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_384.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_31.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/cat_252.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/one_964.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/three_99.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/one_1735.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/off_2195.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/white_noise_random_segment_chunk3_chunk0.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/one_278.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/off_204.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/off_734.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/yes_1471.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/off_1374.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/room_simulator/rs_Hilfe_145.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/three_494.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/percentile/Hilfe_436.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/bed_1604.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/wow_433.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/zero_660.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_430.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_7.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/sheila_316.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/band_pass/bp_Hilfe_109.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_267.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_1269.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/six_1474.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_498.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_317.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/marvin_758.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/wow_503.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/tree_1411.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_422.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_1963.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/zero_2196.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_332.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/go_80.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/wow_1538.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/generated/unknown/1seconds/44_adele.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/up_14.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/left_1713.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/on_1212.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/go_572.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_107.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_304.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/off_1298.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_510.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/cat_779.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/dog_583.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_175.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/off_227.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_380.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/two_1448.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/four_1862.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/percentile/Hilfe_281.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_35.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/band_pass/bp_Hilfe_136.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/zero_1668.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_351.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/stop_1606.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/house_755.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/happy_703.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/six_124.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_351.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/dude_miaowing_random_segment_chunk0_chunk9.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/dog_917.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/exercise_bike_random_segment_chunk0_chunk5.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/cat_1099.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/no_106.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_290.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/mp3_compression/mp3c_Hilfe_373.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_1846.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_290.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_351.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_382.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/bed_738.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/no_2128.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_360.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/seven_252.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/eight_859.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/happy_1632.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/bird_1001.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/exercise_bike_random_segment_chunk3_chunk0.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/left_873.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/no_1818.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_306.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/band_pass/bp_Hilfe_383.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_54.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_1327.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_2308.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_230.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_33.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_343.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_427.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_476.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/seven_741.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_213.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/zero_466.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/stop_471.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/no_2100.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/three_1333.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/seven_band_parameter/sbp_Hilfe_347.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/room_simulator/rs_Hilfe_358.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_179.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_180.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/percentile/Hilfe_117.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_290.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/bird_1150.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_206.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/no_2269.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_333.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_517.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/stop_879.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/running_tap_random_segment_chunk2_chunk2.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_74.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/percentile/Hilfe_45.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/mp3_compression/mp3c_Hilfe_445.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/on_707.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_356.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/two_229.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_1261.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/on_1228.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_1216.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/stop_1881.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/two_169.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_393.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_471.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/marvin_395.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_267.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_140.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/sheila_1602.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/right_1695.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/off_975.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/off_1853.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/left_1460.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/left_578.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/four_660.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_454.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/off_798.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_740.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/zero_2012.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/silence/chunks/1s_chunks/silence_chunk0_chunk6.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_241.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_1434.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/band_pass/bp_Hilfe_200.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/cat_476.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/stop_1618.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/sheila_1428.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/tree_240.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/two_91.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/three_815.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_141.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/eight_348.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_522.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/on_680.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/nine_351.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/happy_20.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_395.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/rec2_random_segment_chunk1_chunk9.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_277.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/go_1979.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_415.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/no_1970.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/mp3_compression/mp3c_Hilfe_429.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/up_739.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/emphesis/pe_Hilfe_237.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_268.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_387.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/seven_1441.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_1862.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/yes_423.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_383.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_306.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/band_pass/bp_Hilfe_492.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/yes_223.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_437.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/on_1126.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_61.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/room_simulator/rs_Hilfe_191.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/go_1924.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_239.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_1691.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/two_1523.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/gain_transition/gt_Hilfe_237.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/house_1370.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/bed_144.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/percentile/Hilfe_452.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/sheila_1698.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/off_552.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_423.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_64.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/right_1002.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/three_755.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_417.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/percentile/Hilfe_405.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/house_1667.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/seven_band_parameter/sbp_Hilfe_460.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/stop_412.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_92.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/cat_350.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_39.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/left_671.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_281.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/dude_miaowing_random_segment_chunk4_chunk0.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/_background_noise_/chunks/1s_chunks/exercise_bike_random_segment_chunk3_chunk3.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/room_simulator/rs_Hilfe_507.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/generated/unknown/1seconds/18_hilfe.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/off_2041.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_175.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/up_798.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/band_stop/bs_Hilfe_520.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/polarity_inversion/pi_Hilfe_102.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/pitch_shift/ps_Hilfe_173.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/go_464.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/normalize/n_Hilfe_489.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/bit_crush/bc_Hilfe_315.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/seven_band_parameter/sbp_Hilfe_329.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/low_shelf_filter/lsf_Hilfe_61.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/seven_band_parameter/sbp_Hilfe_88.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/mp3_compression/mp3c_Hilfe_229.wav,1,hilfe
/shareddrive/working/data_code/data/hilfe/trimmed/high_shelf_filter/hsf_Hilfe_258.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/zero_1532.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/five_246.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_170.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/seven_2242.wav,0,unknown
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/stop_1551.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/neg_emphesis/pne_Hilfe_382.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/cat_807.wav,0,unknown
/shareddrive/working/data_code/data/hilfe/trimmed/seven_band_parameter/sbp_Hilfe_310.wav,1,hilfe
/shareddrive/working/data_code/data/neg_data/spcmd/all_words/original/left_1678.wav,0,unknown
